ID_Jogador,Dias_Desde_Instalacao,Nivel_Atual,Tempo_Jogado_Horas,Itens_Raros_Possuidos,Gasto_Total_BRL,COMPROU_OFERTA_X
4145,54,47,61,3,0.0,0
4146,13,18,20,2,0.0,0
4147,17,78,49,4,0.0,0
4148,5,99,48,5,33.88,0
4149,4,71,38,2,0.0,0
4150,29,13,21,1,18.49,0
4151,34,82,67,3,0.0,0
4152,46,13,46,2,0.0,0
4153,25,100,76,7,0.0,0
4154,32,31,46,1,0.0,1
4155,1,2,8,0,0.0,0
4156,6,16,10,0,0.0,0
4157,126,9,100,0,0.0,0
4158,3,73,42,3,0.0,1
4159,35,38,44,0,0.0,0
4160,6,75,42,3,62.71,0
4161,38,54,61,5,0.0,0
4162,37,56,67,3,0.0,0
4163,9,86,52,4,0.0,0
4164,10,97,57,4,0.0,0
4165,32,100,69,3,52.11,1
4166,15,87,61,7,0.0,0
4167,7,45,30,1,0.0,0
4168,40,34,47,0,0.0,0
4169,6,9,7,1,0.0,0
4170,59,88,89,6,0.0,0
4171,22,8,21,0,221.45,0
4172,4,7,1,0,0.0,0
4173,36,36,52,1,0.0,0
4174,22,18,31,1,51.12,0
4175,11,3,9,0,0.0,0
4176,17,28,25,2,0.0,0
4177,11,70,43,3,0.0,0
4178,10,44,30,6,0.0,0
4179,6,21,13,1,0.0,0
4180,14,28,30,1,0.0,0
4181,9,54,27,4,0.0,0
4182,35,54,51,1,0.0,0
4183,35,65,64,3,329.68,1
4184,21,100,68,6,0.0,0
4185,46,21,43,1,0.0,0
4186,56,99,96,3,0.0,1
4187,27,13,24,1,0.0,0
4188,29,57,50,4,0.0,0
4189,10,49,37,5,391.98,0
4190,68,54,86,1,0.0,0
4191,1,10,7,1,110.25,0
4192,13,53,31,3,0.0,0
4193,39,44,51,3,0.0,0
4194,3,47,26,1,0.0,1
4195,7,53,39,1,0.0,0
4196,27,74,49,3,0.0,0
4197,25,46,38,2,0.0,0
4198,41,13,44,2,0.0,0
4199,51,37,66,1,0.0,0
4200,5,24,15,0,0.0,0
4201,1,2,9,0,0.0,0
4202,36,86,68,3,0.0,0
4203,11,81,41,4,0.0,0
4204,30,100,77,4,0.0,0
4205,5,14,17,1,0.0,0
4206,19,10,26,1,0.0,0
4207,22,35,30,0,0.0,0
4208,27,25,35,1,0.0,1
4209,22,3,23,0,0.0,0
4210,21,17,26,0,0.0,0
4211,13,12,23,0,0.0,0
4212,3,54,27,5,0.0,0
4213,3,24,14,0,460.81,0
4214,18,29,30,2,0.0,0
4215,14,43,36,1,0.0,0
4216,22,25,29,1,0.0,0
4217,11,100,63,10,0.0,0
4218,35,60,66,2,0.0,0
4219,60,90,90,6,547.0,0
4220,11,65,40,5,0.0,1
4221,7,84,52,4,0.0,0
4222,4,28,26,0,0.0,0
4223,29,16,34,0,0.0,0
4224,18,47,33,3,998.48,0
4225,7,81,47,4,0.0,0
4226,32,92,76,3,0.0,0
4227,5,58,28,7,259.74,1
4228,25,76,52,5,0.0,0
4229,23,27,30,4,77.06,0
4230,40,53,61,1,0.0,0
4231,2,42,15,3,0.0,0
4232,66,59,78,4,0.0,1
4233,37,47,54,2,315.92,0
4234,8,94,58,5,0.0,1
4235,7,34,24,2,0.0,0
4236,17,37,33,1,103.8,0
4237,52,6,49,0,0.0,0
4238,56,7,56,0,0.0,0
4239,23,96,73,4,39.35,0
4240,60,96,85,4,0.0,0
4241,1,25,13,1,0.0,0
4242,2,33,22,1,0.0,0
4243,73,55,94,4,0.0,0
4244,45,58,68,0,0.0,0
4245,18,7,13,1,0.0,0
4246,43,57,59,4,0.0,0
4247,94,12,77,2,215.02,0
4248,45,16,45,0,0.0,1
4249,56,80,82,4,0.0,0
4250,43,43,40,1,0.0,1
4251,6,100,48,7,0.0,0
4252,54,77,79,4,81.7,0
4253,7,7,2,0,145.35,0
4254,67,100,97,4,125.49,0
4255,19,51,50,3,0.0,0
4256,34,73,63,3,0.0,0
4257,21,32,30,1,0.0,0
4258,3,75,43,7,0.0,0
4259,11,8,18,0,157.67,0
4260,124,97,158,2,132.86,0
4261,98,87,130,5,0.0,0
4262,12,89,56,6,0.0,0
4263,168,72,162,2,93.12,1
4264,57,45,63,3,0.0,0
4265,29,86,64,5,0.0,0
4266,2,59,33,6,0.0,0
4267,70,4,58,1,0.0,1
4268,25,67,46,7,0.0,0
4269,61,29,55,0,0.0,0
4270,54,29,58,1,0.0,0
4271,54,98,92,3,166.17,1
4272,36,98,76,4,0.0,0
4273,11,28,25,2,0.0,0
4274,13,77,55,2,34.44,0
4275,12,79,50,10,0.0,0
4276,1,87,39,4,0.0,0
4277,27,44,53,4,0.0,0
4278,37,90,73,4,0.0,0
4279,58,4,48,0,0.0,0
4280,5,90,45,5,0.0,0
4281,24,9,18,1,0.0,0
4282,1,5,1,0,0.0,0
4283,3,56,24,5,0.0,0
4284,2,96,34,6,0.0,0
4285,39,84,72,9,0.0,0
4286,3,50,32,1,0.0,0
4287,38,75,62,6,0.0,0
4288,9,15,27,1,0.0,0
4289,64,32,74,2,0.0,0
4290,51,28,54,0,0.0,0
4291,95,22,81,1,0.0,0
4292,65,17,52,0,0.0,0
4293,82,59,94,5,0.0,0
4294,59,90,92,2,0.0,0
4295,36,71,63,2,0.0,0
4296,6,57,38,3,0.0,0
4297,10,26,28,3,0.0,0
4298,8,25,21,0,0.0,0
4299,28,10,30,1,0.0,0
4300,22,45,38,2,0.0,0
4301,61,83,90,6,186.02,0
4302,92,11,81,0,0.0,0
4303,16,77,49,2,0.0,0
4304,22,53,47,3,0.0,0
4305,107,72,116,4,0.0,0
4306,10,68,38,3,0.0,0
4307,48,95,80,4,25.19,0
4308,8,28,17,0,27.11,1
4309,35,75,64,6,0.0,0
4310,9,65,44,6,0.0,0
4311,65,49,76,2,0.0,0
4312,25,47,37,4,0.0,0
4313,7,52,24,2,0.0,0
4314,8,88,48,6,0.0,0
4315,21,54,47,3,0.0,0
4316,98,60,115,4,0.0,0
4317,45,57,56,3,58.09,0
4318,21,47,42,1,0.0,0
4319,13,31,23,1,107.27,0
4320,24,46,40,1,0.0,0
4321,42,26,41,3,0.0,0
4322,46,5,38,0,0.0,0
4323,12,84,46,3,0.0,0
4324,39,52,55,4,0.0,0
4325,33,75,69,5,0.0,0
4326,96,54,106,5,0.0,0
4327,81,33,90,2,2600.83,1
4328,47,50,65,2,0.0,0
4329,39,38,51,2,0.0,0
4330,10,27,24,1,0.0,0
4331,57,98,90,7,56.01,0
4332,17,15,10,3,0.0,0
4333,10,96,59,6,0.0,0
4334,15,61,33,1,0.0,0
4335,55,21,60,0,0.0,0
4336,5,46,30,1,0.0,0
4337,19,69,45,3,0.0,0
4338,21,6,17,0,0.0,0
4339,2,38,20,2,0.0,0
4340,7,62,31,2,0.0,0
4341,53,86,88,6,0.0,0
4342,54,62,77,2,0.0,0
4343,11,82,42,4,0.0,0
4344,63,78,85,2,0.0,0
4345,45,74,72,5,0.0,0
4346,17,46,42,2,0.0,0
4347,42,13,43,1,0.0,0
4348,98,95,114,5,0.0,0
4349,19,94,60,2,0.0,0
4350,9,3,11,0,0.0,0
4351,86,94,111,5,0.0,0
4352,28,6,21,0,0.0,0
4353,4,93,45,4,0.0,0
4354,26,8,23,0,0.0,0
4355,21,44,33,7,0.0,0
4356,59,33,66,0,0.0,0
4357,23,81,54,6,0.0,0
4358,9,75,39,4,0.0,0
4359,34,77,63,3,0.0,0
4360,24,50,51,2,0.0,0
4361,8,11,14,1,0.0,0
4362,26,95,71,8,0.0,0
4363,52,28,57,2,0.0,0
4364,1,70,31,1,0.0,0
4365,30,41,41,1,0.0,0
4366,13,16,14,0,0.0,0
4367,11,68,48,1,0.0,0
4368,15,99,62,4,0.0,1
4369,13,48,26,3,0.0,0
4370,54,56,78,2,0.0,0
4371,10,64,38,4,0.0,0
4372,40,59,64,2,0.0,0
4373,3,90,52,7,0.0,0
4374,91,62,90,4,0.0,0
4375,30,76,64,7,0.0,0
4376,37,11,33,2,17.44,0
4377,11,89,41,4,16.3,0
4378,16,18,16,1,0.0,0
4379,8,19,13,3,0.0,0
4380,81,87,112,9,0.0,0
4381,21,55,43,3,0.0,0
4382,30,82,65,5,0.0,0
4383,40,26,43,2,0.0,0
4384,14,6,19,0,0.0,0
4385,39,4,35,0,0.0,0
4386,34,29,42,0,0.0,0
4387,37,59,53,1,0.0,0
4388,21,98,66,4,85.03,0
4389,15,17,34,0,0.0,0
4390,8,43,31,3,0.0,1
4391,53,80,78,3,0.0,0
4392,29,66,65,4,0.0,0
4393,18,34,27,1,0.0,0
4394,87,8,77,0,0.0,0
4395,2,13,7,1,0.0,0
4396,57,8,50,0,0.0,0
4397,181,94,192,3,0.0,0
4398,66,96,99,11,0.0,0
4399,50,100,88,5,0.0,0
4400,15,94,52,4,20.14,0
4401,8,65,33,1,0.0,0
4402,40,43,55,2,0.0,0
4403,11,39,24,2,0.0,0
4404,6,81,40,2,0.0,0
4405,47,59,81,3,0.0,0
4406,12,84,64,4,189.8,1
4407,74,88,106,5,0.0,0
4408,56,86,91,12,0.0,0
4409,57,93,88,2,53.12,0
4410,45,86,73,6,0.0,0
4411,64,44,71,4,0.0,0
4412,50,9,44,0,55.19,0
4413,28,37,44,1,0.0,0
4414,11,74,36,5,0.0,0
4415,66,36,81,3,0.0,0
4416,56,92,92,8,0.0,0
4417,20,28,22,1,0.0,0
4418,2,42,23,1,0.0,0
4419,31,43,41,2,0.0,0
4420,2,85,39,10,0.0,0
4421,79,88,101,6,0.0,0
4422,98,42,98,1,61.35,0
4423,7,66,49,3,333.76,1
4424,34,55,55,3,0.0,0
4425,3,72,41,3,0.0,0
4426,40,48,60,3,0.0,0
4427,13,91,55,1,0.0,0
4428,35,22,33,1,422.74,0
4429,14,27,16,0,0.0,0
4430,5,93,48,7,0.0,1
4431,16,67,52,7,0.0,0
4432,4,13,14,1,0.0,0
4433,26,45,44,0,0.0,0
4434,2,10,8,1,0.0,0
4435,23,100,67,2,0.0,1
4436,66,9,54,0,0.0,0
4437,55,54,67,2,112.75,1
4438,65,27,58,0,0.0,0
4439,77,34,87,2,0.0,0
4440,4,1,4,0,0.0,0
4441,5,32,17,2,0.0,0
4442,25,89,73,2,0.0,0
4443,68,93,110,6,0.0,0
4444,110,71,137,2,0.0,0
4445,2,67,33,1,0.0,0
4446,14,84,53,3,0.0,0
4447,8,20,19,1,0.0,1
4448,43,94,89,7,0.0,0
4449,31,35,42,1,0.0,0
4450,4,99,47,4,0.0,0
4451,20,91,57,4,0.0,0
4452,35,90,78,3,0.0,0
4453,46,78,78,4,0.0,1
4454,1,17,8,0,0.0,0
4455,67,18,61,1,0.0,0
4456,26,45,42,1,0.0,1
4457,51,93,93,5,282.32,1
4458,50,84,78,4,0.0,0
4459,7,53,26,2,106.14,1
4460,4,91,57,6,0.0,0
4461,39,82,72,2,0.0,1
4462,6,68,38,1,161.21,1
4463,57,65,81,1,0.0,0
4464,39,1,26,1,0.0,0
4465,56,58,77,2,0.0,0
4466,11,26,19,2,0.0,0
4467,12,20,25,0,0.0,1
4468,34,87,63,5,0.0,0
4469,1,10,8,1,0.0,0
4470,39,59,59,7,0.0,0
4471,55,75,77,6,0.0,0
4472,17,41,37,3,0.0,0
4473,44,5,36,0,0.0,0
4474,6,65,39,1,0.0,1
4475,12,17,24,1,0.0,0
4476,110,22,102,1,0.0,0
4477,129,98,146,4,0.0,0
4478,22,41,35,2,0.0,0
4479,82,93,114,4,0.0,0
4480,23,68,56,0,0.0,0
4481,11,69,41,1,0.0,0
4482,10,11,14,0,0.0,0
4483,80,56,92,5,0.0,0
4484,6,51,31,3,0.0,0
4485,26,21,25,2,442.29,1
4486,25,99,62,5,0.0,0
4487,41,76,59,2,0.0,0
4488,21,26,30,7,0.0,0
4489,10,19,10,2,0.0,1
4490,6,60,45,6,0.0,0
4491,30,71,62,2,0.0,0
4492,39,47,48,1,0.0,0
4493,26,71,61,0,0.0,0
4494,41,26,51,2,0.0,0
4495,5,40,30,2,0.0,0
4496,65,5,50,0,0.0,0
4497,27,21,35,3,0.0,0
4498,5,78,49,6,0.0,0
4499,19,4,25,0,0.0,0
4500,56,23,48,2,112.27,0
4501,69,84,96,6,0.0,0
4502,10,15,11,1,0.0,0
4503,38,93,86,7,71.04,1
4504,4,8,9,1,0.0,0
4505,2,41,26,2,0.0,0
4506,25,19,31,0,0.0,0
4507,36,46,53,4,0.0,0
4508,48,28,48,2,0.0,0
4509,13,91,53,5,214.82,1
4510,1,68,35,4,0.0,0
4511,20,15,20,2,0.0,0
4512,1,99,46,4,0.0,0
4513,3,37,19,3,0.0,0
4514,12,1,7,0,0.0,0
4515,18,67,48,6,0.0,0
4516,10,24,17,0,0.0,1
4517,27,27,31,3,304.46,0
4518,2,40,16,3,0.0,0
4519,5,63,35,2,0.0,0
4520,36,61,63,1,0.0,0
4521,5,36,25,2,0.0,0
4522,31,98,66,2,0.0,1
4523,2,93,52,6,45.67,0
4524,16,24,28,0,24.68,0
4525,6,24,21,2,0.0,0
4526,4,4,10,0,0.0,0
4527,26,67,50,1,0.0,0
4528,80,34,79,3,0.0,0
4529,2,57,39,1,192.2,0
4530,17,49,46,0,0.0,0
4531,37,87,72,5,0.0,0
4532,19,53,44,5,0.0,0
4533,50,23,54,1,0.0,0
4534,6,69,48,4,0.0,0
4535,97,95,126,3,0.0,0
4536,15,53,32,1,0.0,0
4537,13,62,39,2,0.0,0
4538,63,41,86,1,0.0,0
4539,25,57,42,4,0.0,0
4540,22,60,47,2,0.0,1
4541,39,54,69,3,0.0,0
4542,27,70,52,2,0.0,0
4543,6,57,19,6,0.0,0
4544,34,10,19,1,0.0,0
4545,5,40,20,2,0.0,0
4546,50,7,34,0,34.77,0
4547,138,38,134,3,0.0,0
4548,15,85,55,4,0.0,0
4549,18,61,34,0,0.0,0
4550,2,84,35,10,0.0,0
4551,1,3,8,0,0.0,0
4552,77,51,88,0,0.0,0
4553,5,86,54,8,417.66,1
4554,18,47,43,4,0.0,0
4555,51,68,69,4,0.0,0
4556,67,92,104,5,0.0,0
4557,22,76,58,4,0.0,0
4558,25,38,29,0,0.0,0
4559,34,36,38,1,0.0,0
4560,98,41,111,1,0.0,0
4561,28,69,52,3,0.0,0
4562,25,13,28,0,0.0,0
4563,1,87,43,4,0.0,0
4564,3,58,32,1,0.0,0
4565,26,50,45,3,0.0,0
4566,83,30,86,1,0.0,0
4567,61,62,84,4,0.0,0
4568,122,25,110,0,87.95,0
4569,23,27,27,3,0.0,0
4570,47,51,60,2,0.0,0
4571,56,78,75,6,0.0,0
4572,32,57,52,7,44.02,0
4573,13,47,25,2,0.0,0
4574,20,100,67,5,131.03,0
4575,59,39,68,1,0.0,0
4576,11,16,21,1,0.0,0
4577,78,22,67,1,0.0,0
4578,8,85,43,8,0.0,0
4579,42,54,68,0,86.32,1
4580,30,21,27,1,0.0,0
4581,42,72,79,3,0.0,1
4582,18,16,17,0,0.0,0
4583,81,59,89,4,0.0,0
4584,31,31,44,1,0.0,0
4585,11,42,32,3,150.67,0
4586,31,74,70,2,0.0,0
4587,11,32,15,2,0.0,0
4588,11,59,40,2,0.0,0
4589,16,34,29,2,0.0,0
4590,58,9,45,0,43.94,0
4591,21,81,66,3,0.0,0
4592,35,11,34,0,0.0,0
4593,15,96,59,5,0.0,0
4594,10,10,15,0,0.0,0
4595,93,86,108,4,0.0,0
4596,28,17,24,2,0.0,0
4597,82,68,97,1,0.0,0
4598,7,48,31,4,0.0,0
4599,5,52,36,2,0.0,0
4600,59,25,55,1,0.0,0
4601,35,21,32,1,85.94,0
4602,7,65,40,8,0.0,0
4603,10,63,38,3,0.0,0
4604,49,89,74,4,0.0,0
4605,19,51,36,1,0.0,0
4606,34,36,44,2,0.0,0
4607,12,81,49,3,0.0,0
4608,15,88,56,6,0.0,0
4609,141,66,139,4,0.0,0
4610,9,15,14,1,0.0,0
4611,22,96,70,3,0.0,0
4612,56,39,49,3,0.0,0
4613,9,70,40,3,0.0,0
4614,17,1,5,0,0.0,0
4615,29,23,34,1,0.0,0
4616,20,39,27,0,0.0,0
4617,19,57,44,2,0.0,1
4618,14,81,59,5,0.0,0
4619,27,34,33,1,0.0,0
4620,30,41,40,3,0.0,0
4621,32,93,69,3,0.0,1
4622,3,73,40,2,115.13,0
4623,30,13,25,2,15.38,0
4624,92,70,106,2,55.28,1
4625,24,6,18,1,0.0,1
4626,38,84,70,1,0.0,0
4627,25,52,47,1,0.0,0
4628,58,3,50,0,0.0,0
4629,80,81,97,4,0.0,1
4630,7,63,38,1,0.0,0
4631,18,49,54,2,0.0,0
4632,15,76,57,5,248.28,1
4633,16,47,33,0,0.0,0
4634,5,55,32,5,0.0,0
4635,51,64,72,2,0.0,0
4636,2,65,36,2,0.0,0
4637,23,81,56,7,0.0,0
4638,33,67,58,2,0.0,0
4639,7,90,46,3,0.0,0
4640,71,15,69,0,251.03,1
4641,55,100,95,9,0.0,1
4642,20,32,33,1,0.0,0
4643,16,96,66,2,0.0,0
4644,9,68,47,1,78.53,0
4645,40,18,46,0,0.0,0
4646,5,83,51,5,0.0,0
4647,35,43,57,2,0.0,0
4648,56,35,57,5,0.0,0
4649,8,78,43,5,46.74,0
4650,61,58,81,0,0.0,1
4651,2,33,13,2,0.0,0
4652,74,14,64,1,0.0,0
4653,4,34,21,2,0.0,0
4654,32,61,54,3,267.26,0
4655,9,4,9,0,0.0,0
4656,55,88,82,5,0.0,0
4657,22,59,46,6,0.0,1
4658,5,29,19,2,0.0,0
4659,26,83,70,3,0.0,0
4660,16,6,14,0,475.74,0
4661,33,97,71,4,0.0,0
4662,65,49,80,0,0.0,0
4663,16,40,16,1,0.0,0
4664,11,83,48,4,15.17,0
4665,1,65,30,1,0.0,0
4666,26,69,56,3,0.0,0
4667,16,27,32,0,0.0,0
4668,15,80,59,6,0.0,0
4669,7,6,9,0,0.0,0
4670,17,13,12,0,0.0,0
4671,125,64,129,4,0.0,0
4672,11,62,37,2,0.0,0
4673,28,99,73,5,0.0,0
4674,45,19,45,1,0.0,0
4675,42,76,68,5,0.0,0
4676,12,80,43,3,0.0,0
4677,29,43,40,3,0.0,0
4678,62,74,82,3,0.0,0
4679,1,89,53,4,0.0,0
4680,18,20,20,1,0.0,0
4681,8,95,54,4,0.0,0
4682,15,68,50,3,0.0,0
4683,17,44,36,3,0.0,0
4684,42,23,39,3,0.0,0
4685,3,2,8,0,123.18,0
4686,22,22,30,2,0.0,0
4687,25,57,37,2,91.66,1
4688,21,72,59,3,0.0,0
4689,40,7,39,0,68.47,0
4690,15,78,52,2,0.0,0
4691,87,56,105,3,0.0,0
4692,20,67,53,4,0.0,0
4693,26,16,34,2,0.0,0
4694,53,83,89,3,0.0,0
4695,10,51,37,3,0.0,0
4696,3,82,34,7,0.0,0
4697,37,80,61,3,0.0,0
4698,20,72,56,6,0.0,0
4699,69,97,109,6,0.0,0
4700,122,12,100,1,0.0,0
4701,16,53,33,6,0.0,0
4702,17,75,52,4,0.0,0
4703,16,5,8,1,0.0,0
4704,12,27,22,0,0.0,0
4705,46,12,41,0,0.0,0
4706,43,17,41,1,0.0,0
4707,20,6,28,0,0.0,0
4708,2,97,46,9,0.0,1
4709,12,5,12,0,0.0,0
4710,11,57,30,4,0.0,0
4711,50,28,58,1,0.0,0
4712,3,78,40,5,0.0,1
4713,50,69,80,2,0.0,0
4714,34,59,44,3,32.69,1
4715,40,33,48,0,84.63,0
4716,17,62,45,4,198.66,1
4717,35,50,57,2,0.0,0
4718,29,19,29,1,392.31,0
4719,44,86,82,1,345.74,0
4720,18,69,46,6,0.0,0
4721,20,66,49,4,0.0,0
4722,31,94,76,4,0.0,0
4723,4,47,22,1,0.0,0
4724,18,39,37,1,0.0,0
4725,108,68,122,5,0.0,0
4726,2,33,16,0,0.0,0
4727,12,13,12,2,0.0,0
4728,12,84,41,3,0.0,0
4729,31,54,51,3,0.0,0
4730,4,7,5,0,0.0,0
4731,30,79,66,5,0.0,0
4732,3,87,48,5,0.0,0
4733,3,14,14,0,0.0,0
4734,40,87,81,4,0.0,0
4735,12,19,34,0,1433.21,0
4736,114,54,120,2,0.0,0
4737,2,93,43,7,0.0,0
4738,18,20,28,0,0.0,0
4739,4,29,25,2,0.0,0
4740,13,24,24,3,0.0,0
4741,190,82,182,1,0.0,0
4742,66,63,87,1,264.62,0
4743,2,74,35,1,0.0,0
4744,25,57,41,0,0.0,0
4745,32,8,30,0,0.0,0
4746,8,90,43,5,33.87,1
4747,5,62,40,2,0.0,0
4748,71,29,74,1,0.0,0
4749,105,74,120,3,0.0,0
4750,145,17,121,1,0.0,0
4751,47,66,69,2,230.93,0
4752,33,6,24,1,0.0,0
4753,13,58,39,0,0.0,0
4754,6,69,25,2,195.7,1
4755,3,28,16,1,0.0,0
4756,36,62,60,1,0.0,0
4757,47,41,62,5,0.0,0
4758,53,69,78,1,0.0,0
4759,74,82,105,6,76.22,0
4760,64,90,98,8,0.0,0
4761,248,84,245,2,0.0,0
4762,9,41,40,3,0.0,0
4763,44,49,61,3,0.0,0
4764,27,91,68,4,0.0,0
4765,10,49,38,4,0.0,0
4766,121,76,132,2,0.0,0
4767,69,71,90,2,0.0,0
4768,5,3,7,1,0.0,0
4769,1,10,6,1,0.0,0
4770,35,98,77,5,0.0,0
4771,28,89,71,5,0.0,0
4772,83,35,75,3,0.0,0
4773,8,80,56,8,0.0,0
4774,3,2,5,0,0.0,0
4775,10,24,17,1,0.0,0
4776,1,74,45,5,0.0,1
4777,2,38,21,3,0.0,0
4778,74,22,70,0,85.58,0
4779,14,26,23,1,0.0,0
4780,16,43,41,2,0.0,0
4781,1,55,28,1,0.0,0
4782,10,39,24,3,0.0,0
4783,50,91,90,5,0.0,0
4784,29,29,43,3,0.0,0
4785,43,20,52,0,201.57,1
4786,18,91,63,7,0.0,1
4787,12,41,35,2,0.0,0
4788,20,54,41,2,0.0,1
4789,12,20,24,1,0.0,0
4790,55,19,57,1,0.0,0
4791,11,84,53,3,129.24,1
4792,33,99,68,2,0.0,0
4793,5,66,35,4,0.0,0
4794,35,30,42,2,0.0,0
4795,74,53,88,2,0.0,0
4796,29,34,52,0,0.0,0
4797,25,22,35,0,0.0,0
4798,98,67,107,3,0.0,0
4799,30,6,24,0,0.0,0
4800,10,79,54,3,0.0,0
4801,11,27,19,3,249.05,0
4802,37,10,39,2,0.0,0
4803,40,73,69,6,233.2,1
4804,11,97,56,5,0.0,1
4805,13,96,55,6,0.0,0
4806,142,48,122,0,0.0,0
4807,4,70,40,4,0.0,0
4808,16,59,37,4,0.0,0
4809,2,100,44,10,0.0,0
4810,52,59,72,0,0.0,0
4811,3,2,8,0,237.89,1
4812,34,29,33,0,0.0,1
4813,2,68,40,2,0.0,0
4814,34,65,55,3,0.0,0
4815,56,83,89,6,0.0,0
4816,16,26,28,1,0.0,0
4817,23,89,61,4,0.0,0
4818,16,10,17,0,0.0,0
4819,11,53,33,3,0.0,0
4820,49,79,80,3,708.33,1
4821,10,59,38,1,0.0,0
4822,39,22,37,0,0.0,0
4823,7,51,24,4,0.0,0
4824,9,48,36,3,180.52,0
4825,13,21,21,1,0.0,1
4826,27,22,36,0,0.0,0
4827,19,100,61,8,0.0,1
4828,42,98,78,4,0.0,0
4829,8,30,16,1,0.0,0
4830,1,25,12,4,0.0,0
4831,45,28,51,1,0.0,0
4832,52,65,71,1,0.0,0
4833,2,45,31,2,0.0,0
4834,29,68,53,2,0.0,0
4835,15,7,16,1,6.92,0
4836,48,49,58,2,0.0,0
4837,63,9,51,0,0.0,0
4838,58,36,63,2,0.0,0
4839,46,83,74,5,0.0,0
4840,10,1,8,0,0.0,0
4841,51,10,48,0,0.0,0
4842,23,36,41,2,0.0,0
4843,2,73,32,3,0.0,0
4844,19,46,39,2,0.0,0
4845,86,32,84,0,0.0,0
4846,66,32,59,0,0.0,0
4847,4,6,1,0,0.0,0
4848,41,48,59,4,0.0,0
4849,50,38,52,0,0.0,0
4850,10,17,16,0,0.0,0
4851,20,74,42,5,0.0,0
4852,38,27,43,0,0.0,0
4853,18,54,31,3,0.0,0
4854,4,50,25,2,0.0,0
4855,37,35,44,1,0.0,0
4856,73,85,101,3,0.0,0
4857,32,25,36,1,0.0,0
4858,45,28,43,5,0.0,0
4859,14,15,12,1,0.0,0
4860,7,4,1,0,0.0,0
4861,31,93,72,2,0.0,0
4862,12,73,46,6,0.0,0
4863,59,27,64,2,0.0,0
4864,4,26,13,2,0.0,0
4865,18,19,15,0,0.0,0
4866,16,92,57,3,0.0,0
4867,84,17,75,0,0.0,0
4868,5,43,19,2,0.0,0
4869,1,41,15,6,0.0,0
4870,9,42,30,2,0.0,0
4871,52,50,67,2,0.0,0
4872,8,84,54,8,0.0,0
4873,9,40,35,0,0.0,0
4874,5,39,15,1,0.0,0
4875,38,23,39,3,0.0,0
4876,3,96,51,6,0.0,0
4877,13,52,38,0,0.0,0
4878,10,47,36,1,0.0,0
4879,25,63,55,5,61.95,1
4880,40,97,86,5,0.0,0
4881,23,69,53,2,0.0,0
4882,81,43,83,1,59.44,0
4883,91,48,106,2,0.0,0
4884,14,34,28,2,0.0,0
4885,46,40,55,7,0.0,0
4886,41,75,64,1,0.0,0
4887,68,61,85,2,0.0,0
4888,18,50,44,4,0.0,0
4889,23,67,49,6,0.0,0
4890,17,62,43,2,319.49,0
4891,57,58,75,2,0.0,0
4892,8,33,25,0,0.0,0
4893,9,75,43,5,0.0,0
4894,14,16,17,2,0.0,0
4895,8,82,44,1,0.0,0
4896,25,94,61,5,0.0,0
4897,5,48,24,3,0.0,0
4898,12,10,10,1,98.28,1
4899,74,82,92,4,0.0,0
4900,16,38,36,1,369.44,1
4901,42,19,44,0,0.0,0
4902,4,36,21,1,86.56,0
4903,9,59,43,2,0.0,0
4904,50,63,75,2,0.0,0
4905,44,77,69,2,0.0,0
4906,15,46,40,1,0.0,0
4907,93,3,80,1,0.0,0
4908,73,74,89,2,0.0,0
4909,99,65,116,2,0.0,0
4910,17,91,56,1,0.0,1
4911,7,8,14,0,0.0,0
4912,30,51,47,0,0.0,0
4913,35,81,65,4,0.0,0
4914,5,73,38,3,0.0,0
4915,47,6,35,0,174.79,0
4916,1,89,37,3,0.0,0
4917,20,39,23,3,0.0,0
4918,13,60,35,3,0.0,0
4919,41,28,59,0,0.0,0
4920,12,97,60,4,0.0,1
4921,53,54,78,0,97.11,0
4922,28,37,39,0,0.0,0
4923,48,9,40,0,0.0,0
4924,137,82,159,4,0.0,0
4925,35,56,57,3,0.0,0
4926,126,59,125,5,0.0,0
4927,1,85,46,4,0.0,0
4928,13,2,17,0,0.0,0
4929,4,61,26,2,0.0,0
4930,10,58,39,5,0.0,0
4931,55,60,67,0,0.0,0
4932,1,40,26,3,0.0,0
4933,23,36,37,2,0.0,0
4934,26,37,42,0,0.0,0
4935,25,79,58,8,0.0,0
4936,20,92,53,2,0.0,1
4937,47,18,44,0,0.0,0
4938,5,98,57,4,0.0,0
4939,12,63,51,3,0.0,0
4940,29,22,35,2,92.86,0
4941,36,11,30,0,191.95,0
4942,16,58,44,3,0.0,0
4943,63,57,83,3,0.0,0
4944,17,77,52,4,0.0,0
4945,16,4,15,1,0.0,0
4946,2,86,45,3,0.0,0
4947,25,7,23,3,0.0,0
4948,38,61,62,4,0.0,0
4949,4,54,39,4,0.0,0
4950,11,88,42,5,219.82,0
4951,46,68,69,4,0.0,0
4952,14,92,52,5,48.42,0
4953,9,79,52,3,0.0,0
4954,34,1,26,0,0.0,0
4955,7,55,35,0,0.0,0
4956,68,3,63,1,0.0,0
4957,4,78,36,2,0.0,0
4958,37,38,45,5,0.0,0
4959,21,1,23,0,0.0,0
4960,62,38,62,1,0.0,0
4961,5,85,44,4,0.0,0
4962,34,29,33,1,0.0,0
